Key,year,month,day_of_month,full_date,time_of_game,away_team_name,away_team_league,home_team_name,home_team_league
347,2016,04,29,04/29/2016,09:10 PM,Padres,NL,Dodgers,NL
348,2016,04,29,04/29/2016,09:10 PM,Royals,AL,Mariners,AL
349,2016,04,30,04/30/2016,01:10 PM,Tigers,AL,Twins,AL
350,2016,04,30,04/30/2016,01:15 PM,Nationals,NL,Cardinals,NL
351,2016,04,30,04/30/2016,01:20 PM,Braves,NL,Cubs,NL
352,2016,04,30,04/30/2016,03:05 PM,Astros,AL,Athletics,AL
353,2016,04,30,04/30/2016,03:05 PM,Giants,NL,Mets,NL
354,2016,04,30,04/30/2016,05:10 PM,Blue Jays,AL,Rays,AL
355,2016,04,30,04/30/2016,06:05 PM,White Sox,AL,Orioles,AL
356,2016,04,30,04/30/2016,06:05 PM,Indians,AL,Phillies,NL
357,2016,04,30,04/30/2016,06:05 PM,Reds,NL,Pirates,NL
358,2016,04,30,04/30/2016,06:10 PM,Marlins,NL,Brewers,NL
359,2016,04,30,04/30/2016,06:10 PM,Yankees,AL,Red Sox,AL
360,2016,04,30,04/30/2016,07:05 PM,Angels,AL,Rangers,AL
361,2016,04,30,04/30/2016,07:10 PM,Rockies,NL,Diamondbacks,NL
362,2016,04,30,04/30/2016,08:10 PM,Padres,NL,Dodgers,NL
363,2016,04,30,04/30/2016,08:10 PM,Royals,AL,Mariners,AL
364,2016,05,01,05/01/2016,01:10 PM,Marlins,NL,Brewers,NL
365,2016,05,01,05/01/2016,01:10 PM,Tigers,AL,Twins,AL
366,2016,05,01,05/01/2016,01:15 PM,Nationals,NL,Cardinals,NL
367,2016,05,01,05/01/2016,01:20 PM,Braves,NL,Cubs,NL
368,2016,05,01,05/01/2016,01:35 PM,Indians,AL,Phillies,NL
369,2016,05,01,05/01/2016,02:05 PM,Angels,AL,Rangers,AL
370,2016,05,01,05/01/2016,03:05 PM,Astros,AL,Athletics,AL
371,2016,05,01,05/01/2016,03:10 PM,Rockies,NL,Diamondbacks,NL
372,2016,05,01,05/01/2016,03:10 PM,Padres,NL,Dodgers,NL
373,2016,05,01,05/01/2016,03:10 PM,Royals,AL,Mariners,AL
374,2016,05,01,05/01/2016,07:05 PM,Yankees,AL,Red Sox,AL
375,2016,05,01,05/01/2016,12:10 PM,Giants,NL,Mets,NL
376,2016,05,01,05/01/2016,12:10 PM,Blue Jays,AL,Rays,AL
377,2016,05,01,05/01/2016,12:35 PM,White Sox,AL,Orioles,AL
378,2016,05,01,05/01/2016,12:35 PM,Reds,NL,Pirates,NL
379,2016,05,02,05/02/2016,06:05 PM,Cubs,NL,Pirates,NL
380,2016,05,02,05/02/2016,06:07 PM,Rangers,AL,Blue Jays,AL
381,2016,05,02,05/02/2016,06:10 PM,Braves,NL,Mets,NL
382,2016,05,02,05/02/2016,06:10 PM,Giants,NL,Reds,NL
383,2016,05,02,05/02/2016,06:20 PM,Angels,AL,Brewers,NL
384,2016,05,02,05/02/2016,07:10 PM,Twins,AL,Astros,AL
385,2016,05,02,05/02/2016,07:15 PM,Phillies,NL,Cardinals,NL
386,2016,05,02,05/02/2016,07:15 PM,Nationals,NL,Royals,AL
387,2016,05,02,05/02/2016,09:05 PM,Mariners,AL,Athletics,AL
388,2016,05,02,05/02/2016,09:10 PM,Rockies,NL,Padres,NL
389,2016,05,03,05/03/2016,05:10 PM,Tigers,AL,Indians,AL
390,2016,05,03,05/03/2016,06:05 PM,Yankees,AL,Orioles,AL
391,2016,05,03,05/03/2016,06:05 PM,Cubs,NL,Pirates,NL
392,2016,05,03,05/03/2016,06:07 PM,Rangers,AL,Blue Jays,AL
393,2016,05,03,05/03/2016,06:10 PM,Diamondbacks,NL,Marlins,NL
394,2016,05,03,05/03/2016,06:10 PM,Braves,NL,Mets,NL
395,2016,05,03,05/03/2016,06:10 PM,Dodgers,NL,Rays,AL
396,2016,05,03,05/03/2016,06:10 PM,Giants,NL,Reds,NL
397,2016,05,03,05/03/2016,07:10 PM,Twins,AL,Astros,AL
398,2016,05,03,05/03/2016,07:10 PM,Angels,AL,Brewers,NL
399,2016,05,03,05/03/2016,07:10 PM,Red Sox,AL,White Sox,AL
400,2016,05,03,05/03/2016,07:15 PM,Phillies,NL,Cardinals,NL
401,2016,05,03,05/03/2016,07:15 PM,Nationals,NL,Royals,AL
402,2016,05,03,05/03/2016,09:05 PM,Mariners,AL,Athletics,AL
403,2016,05,03,05/03/2016,09:10 PM,Rockies,NL,Padres,NL
404,2016,05,04,05/04/2016,01:15 PM,Nationals,NL,Royals,AL
405,2016,05,04,05/04/2016,02:35 PM,Mariners,AL,Athletics,AL
406,2016,05,04,05/04/2016,02:40 PM,Rockies,NL,Padres,NL
407,2016,05,04,05/04/2016,05:10 PM,Tigers,AL,Indians,AL
408,2016,05,04,05/04/2016,06:05 PM,Yankees,AL,Orioles,AL
409,2016,05,04,05/04/2016,06:07 PM,Rangers,AL,Blue Jays,AL
410,2016,05,04,05/04/2016,06:10 PM,Diamondbacks,NL,Marlins,NL
411,2016,05,04,05/04/2016,06:10 PM,Dodgers,NL,Rays,AL
412,2016,05,04,05/04/2016,07:10 PM,Twins,AL,Astros,AL
413,2016,05,04,05/04/2016,07:10 PM,Red Sox,AL,White Sox,AL
414,2016,05,04,05/04/2016,07:15 PM,Phillies,NL,Cardinals,NL
415,2016,05,04,05/04/2016,11:35 AM,Cubs,NL,Pirates,NL
416,2016,05,04,05/04/2016,11:35 AM,Giants,NL,Reds,NL
417,2016,05,04,05/04/2016,12:10 PM,Braves,NL,Mets,NL
418,2016,05,04,05/04/2016,12:40 PM,Angels,AL,Brewers,NL
419,2016,05,05,05/05/2016,05:10 PM,Tigers,AL,Indians,AL
420,2016,05,05,05/05/2016,06:05 PM,Yankees,AL,Orioles,AL
421,2016,05,05,05/05/2016,06:07 PM,Rangers,AL,Blue Jays,AL
422,2016,05,05,05/05/2016,06:10 PM,Diamondbacks,NL,Marlins,NL
423,2016,05,05,05/05/2016,06:10 PM,Brewers,NL,Reds,NL
424,2016,05,05,05/05/2016,07:05 PM,Nationals,NL,Cubs,NL
425,2016,05,05,05/05/2016,07:10 PM,Mariners,AL,Astros,AL
426,2016,05,05,05/05/2016,07:10 PM,Red Sox,AL,White Sox,AL
427,2016,05,05,05/05/2016,09:10 PM,Mets,NL,Padres,NL
428,2016,05,05,05/05/2016,09:15 PM,Rockies,NL,Giants,NL
429,2016,05,05,05/05/2016,12:45 PM,Phillies,NL,Cardinals,NL
430,2016,05,06,05/06/2016,01:20 PM,Nationals,NL,Cubs,NL
431,2016,05,06,05/06/2016,06:05 PM,Athletics,AL,Orioles,AL
432,2016,05,06,05/06/2016,06:05 PM,Red Sox,AL,Yankees,AL
433,2016,05,06,05/06/2016,06:07 PM,Dodgers,NL,Blue Jays,AL
434,2016,05,06,05/06/2016,06:10 PM,Royals,AL,Indians,AL
435,2016,05,06,05/06/2016,06:10 PM,Phillies,NL,Marlins,NL
436,2016,05,06,05/06/2016,06:10 PM,Brewers,NL,Reds,NL
437,2016,05,06,05/06/2016,06:10 PM,Rangers,AL,Tigers,AL
438,2016,05,06,05/06/2016,06:35 PM,Diamondbacks,NL,Braves,NL
439,2016,05,06,05/06/2016,07:10 PM,Mariners,AL,Astros,AL
440,2016,05,06,05/06/2016,07:10 PM,Twins,AL,White Sox,AL
441,2016,05,06,05/06/2016,07:15 PM,Pirates,NL,Cardinals,NL
442,2016,05,06,05/06/2016,09:05 PM,Rays,AL,Angels,AL
443,2016,05,06,05/06/2016,09:15 PM,Rockies,NL,Giants,NL
444,2016,05,06,05/06/2016,09:40 PM,Mets,NL,Padres,NL
445,2016,05,07,05/07/2016,01:15 PM,Pirates,NL,Cardinals,NL
446,2016,05,07,05/07/2016,03:05 PM,Nationals,NL,Cubs,NL
447,2016,05,07,05/07/2016,03:05 PM,Rockies,NL,Giants,NL
448,2016,05,07,05/07/2016,03:10 PM,Royals,AL,Indians,AL
449,2016,05,07,05/07/2016,06:05 PM,Athletics,AL,Orioles,AL
450,2016,05,07,05/07/2016,06:10 PM,Mariners,AL,Astros,AL
451,2016,05,07,05/07/2016,06:10 PM,Diamondbacks,NL,Braves,NL
452,2016,05,07,05/07/2016,06:10 PM,Phillies,NL,Marlins,NL
453,2016,05,07,05/07/2016,06:10 PM,Brewers,NL,Reds,NL
454,2016,05,07,05/07/2016,06:10 PM,Twins,AL,White Sox,AL
455,2016,05,07,05/07/2016,07:40 PM,Mets,NL,Padres,NL
456,2016,05,07,05/07/2016,08:05 PM,Rays,AL,Angels,AL
457,2016,05,07,05/07/2016,12:05 PM,Red Sox,AL,Yankees,AL
458,2016,05,07,05/07/2016,12:07 PM,Dodgers,NL,Blue Jays,AL
459,2016,05,07,05/07/2016,12:10 PM,Rangers,AL,Tigers,AL
460,2016,05,08,05/08/2016,01:10 PM,Mariners,AL,Astros,AL
461,2016,05,08,05/08/2016,01:10 PM,Twins,AL,White Sox,AL
462,2016,05,08,05/08/2016,01:15 PM,Pirates,NL,Cardinals,NL
463,2016,05,08,05/08/2016,01:20 PM,Nationals,NL,Cubs,NL
464,2016,05,08,05/08/2016,02:35 PM,Rays,AL,Angels,AL
465,2016,05,08,05/08/2016,03:05 PM,Rockies,NL,Giants,NL
466,2016,05,08,05/08/2016,03:40 PM,Mets,NL,Padres,NL
467,2016,05,08,05/08/2016,07:05 PM,Red Sox,AL,Yankees,AL
468,2016,05,08,05/08/2016,12:07 PM,Dodgers,NL,Blue Jays,AL
469,2016,05,08,05/08/2016,12:10 PM,Royals,AL,Indians,AL
470,2016,05,08,05/08/2016,12:10 PM,Phillies,NL,Marlins,NL
471,2016,05,08,05/08/2016,12:10 PM,Brewers,NL,Reds,NL
472,2016,05,08,05/08/2016,12:10 PM,Rangers,AL,Tigers,AL
473,2016,05,08,05/08/2016,12:35 PM,Diamondbacks,NL,Braves,NL
474,2016,05,08,05/08/2016,12:35 PM,Athletics,AL,Orioles,AL
475,2016,05,09,05/09/2016,06:05 PM,Tigers,AL,Nationals,NL
476,2016,05,09,05/09/2016,06:05 PM,Royals,AL,Yankees,AL
477,2016,05,09,05/09/2016,06:10 PM,Brewers,NL,Marlins,NL
478,2016,05,09,05/09/2016,06:10 PM,Athletics,AL,Red Sox,AL
479,2016,05,09,05/09/2016,06:10 PM,Pirates,NL,Reds,NL
480,2016,05,09,05/09/2016,07:05 PM,Padres,NL,Cubs,NL
481,2016,05,09,05/09/2016,07:05 PM,White Sox,AL,Rangers,AL
482,2016,05,09,05/09/2016,07:10 PM,Indians,AL,Astros,AL
483,2016,05,09,05/09/2016,07:10 PM,Orioles,AL,Twins,AL
484,2016,05,09,05/09/2016,07:40 PM,Diamondbacks,NL,Rockies,NL
485,2016,05,09,05/09/2016,09:10 PM,Mets,NL,Dodgers,NL
486,2016,05,09,05/09/2016,09:10 PM,Rays,AL,Mariners,AL
487,2016,05,09,05/09/2016,09:15 PM,Blue Jays,AL,Giants,NL
488,2016,05,10,05/10/2016,06:05 PM,Tigers,AL,Nationals,NL
489,2016,05,10,05/10/2016,06:05 PM,Royals,AL,Yankees,AL
490,2016,05,10,05/10/2016,06:10 PM,Phillies,NL,Braves,NL
491,2016,05,10,05/10/2016,06:10 PM,Brewers,NL,Marlins,NL
492,2016,05,10,05/10/2016,06:10 PM,Athletics,AL,Red Sox,AL
493,2016,05,10,05/10/2016,06:10 PM,Pirates,NL,Reds,NL
494,2016,05,10,05/10/2016,07:05 PM,Padres,NL,Cubs,NL
495,2016,05,10,05/10/2016,07:05 PM,White Sox,AL,Rangers,AL
496,2016,05,10,05/10/2016,07:10 PM,Indians,AL,Astros,AL
497,2016,05,10,05/10/2016,07:10 PM,Orioles,AL,Twins,AL
498,2016,05,10,05/10/2016,07:40 PM,Diamondbacks,NL,Rockies,NL
499,2016,05,10,05/10/2016,09:05 PM,Cardinals,NL,Angels,AL
500,2016,05,10,05/10/2016,09:10 PM,Mets,NL,Dodgers,NL
501,2016,05,10,05/10/2016,09:10 PM,Rays,AL,Mariners,AL
502,2016,05,10,05/10/2016,09:15 PM,Blue Jays,AL,Giants,NL
503,2016,05,11,05/11/2016,01:05 PM,White Sox,AL,Rangers,AL
504,2016,05,11,05/11/2016,01:10 PM,Indians,AL,Astros,AL
505,2016,05,11,05/11/2016,02:10 PM,Diamondbacks,NL,Rockies,NL
506,2016,05,11,05/11/2016,02:40 PM,Rays,AL,Mariners,AL
507,2016,05,11,05/11/2016,02:45 PM,Blue Jays,AL,Giants,NL
508,2016,05,11,05/11/2016,06:05 PM,Tigers,AL,Nationals,NL
509,2016,05,11,05/11/2016,06:05 PM,Royals,AL,Yankees,AL
510,2016,05,11,05/11/2016,06:10 PM,Phillies,NL,Braves,NL
511,2016,05,11,05/11/2016,06:10 PM,Brewers,NL,Marlins,NL
512,2016,05,11,05/11/2016,06:10 PM,Athletics,AL,Red Sox,AL
513,2016,05,11,05/11/2016,06:10 PM,Pirates,NL,Reds,NL
514,2016,05,11,05/11/2016,07:05 PM,Padres,NL,Cubs,NL
515,2016,05,11,05/11/2016,09:05 PM,Cardinals,NL,Angels,AL
516,2016,05,11,05/11/2016,09:10 PM,Mets,NL,Dodgers,NL
517,2016,05,11,05/11/2016,12:10 PM,Orioles,AL,Twins,AL
518,2016,05,12,05/12/2016,06:05 PM,Tigers,AL,Orioles,AL
519,2016,05,12,05/12/2016,06:05 PM,Royals,AL,Yankees,AL
520,2016,05,12,05/12/2016,06:10 PM,Phillies,NL,Braves,NL
521,2016,05,12,05/12/2016,06:10 PM,Astros,AL,Red Sox,AL
522,2016,05,12,05/12/2016,07:10 PM,Padres,NL,Brewers,NL
523,2016,05,12,05/12/2016,08:40 PM,Giants,NL,Diamondbacks,NL
524,2016,05,12,05/12/2016,09:05 PM,Cardinals,NL,Angels,AL
525,2016,05,12,05/12/2016,09:10 PM,Mets,NL,Dodgers,NL
526,2016,05,13,05/13/2016,01:20 PM,Pirates,NL,Cubs,NL
527,2016,05,13,05/13/2016,06:05 PM,Marlins,NL,Nationals,NL
528,2016,05,13,05/13/2016,06:05 PM,Tigers,AL,Orioles,AL
529,2016,05,13,05/13/2016,06:05 PM,Reds,NL,Phillies,NL
530,2016,05,13,05/13/2016,06:05 PM,White Sox,AL,Yankees,AL
531,2016,05,13,05/13/2016,06:10 PM,Twins,AL,Indians,AL
532,2016,05,13,05/13/2016,06:10 PM,Athletics,AL,Rays,AL
533,2016,05,13,05/13/2016,06:10 PM,Astros,AL,Red Sox,AL
534,2016,05,13,05/13/2016,07:05 PM,Blue Jays,AL,Rangers,AL
535,2016,05,13,05/13/2016,07:10 PM,Padres,NL,Brewers,NL
536,2016,05,13,05/13/2016,07:15 PM,Braves,NL,Royals,AL
537,2016,05,13,05/13/2016,07:40 PM,Mets,NL,Rockies,NL
538,2016,05,13,05/13/2016,08:40 PM,Giants,NL,Diamondbacks,NL
539,2016,05,13,05/13/2016,09:10 PM,Cardinals,NL,Dodgers,NL
540,2016,05,13,05/13/2016,09:10 PM,Angels,AL,Mariners,AL
541,2016,05,14,05/14/2016,01:20 PM,Pirates,NL,Cubs,NL
542,2016,05,14,05/14/2016,03:10 PM,Twins,AL,Indians,AL
543,2016,05,14,05/14/2016,05:10 PM,Athletics,AL,Rays,AL
544,2016,05,14,05/14/2016,06:05 PM,Marlins,NL,Nationals,NL
545,2016,05,14,05/14/2016,06:05 PM,Tigers,AL,Orioles,AL
546,2016,05,14,05/14/2016,06:05 PM,Reds,NL,Phillies,NL
547,2016,05,14,05/14/2016,06:10 PM,Padres,NL,Brewers,NL
548,2016,05,14,05/14/2016,06:15 PM,Braves,NL,Royals,AL
549,2016,05,14,05/14/2016,07:05 PM,Blue Jays,AL,Rangers,AL
550,2016,05,14,05/14/2016,07:10 PM,Giants,NL,Diamondbacks,NL
551,2016,05,14,05/14/2016,07:10 PM,Mets,NL,Rockies,NL
552,2016,05,14,05/14/2016,08:10 PM,Cardinals,NL,Dodgers,NL
553,2016,05,14,05/14/2016,08:10 PM,Angels,AL,Mariners,AL
554,2016,05,14,05/14/2016,12:05 PM,Astros,AL,Red Sox,AL
555,2016,05,14,05/14/2016,12:05 PM,White Sox,AL,Yankees,AL
556,2016,05,15,05/15/2016,01:10 PM,Padres,NL,Brewers,NL
557,2016,05,15,05/15/2016,01:15 PM,Braves,NL,Royals,AL
558,2016,05,15,05/15/2016,01:20 PM,Pirates,NL,Cubs,NL
559,2016,05,15,05/15/2016,02:05 PM,Blue Jays,AL,Rangers,AL
560,2016,05,15,05/15/2016,03:10 PM,Giants,NL,Diamondbacks,NL
561,2016,05,15,05/15/2016,03:10 PM,Angels,AL,Mariners,AL
562,2016,05,15,05/15/2016,03:10 PM,Mets,NL,Rockies,NL
563,2016,05,15,05/15/2016,07:00 PM,Cardinals,NL,Dodgers,NL
564,2016,05,15,05/15/2016,12:05 PM,White Sox,AL,Yankees,AL
565,2016,05,15,05/15/2016,12:10 PM,Twins,AL,Indians,AL
566,2016,05,15,05/15/2016,12:10 PM,Athletics,AL,Rays,AL
567,2016,05,15,05/15/2016,12:35 PM,Marlins,NL,Nationals,NL
568,2016,05,15,05/15/2016,12:35 PM,Tigers,AL,Orioles,AL
569,2016,05,15,05/15/2016,12:35 PM,Reds,NL,Phillies,NL
570,2016,05,15,05/15/2016,12:35 PM,Astros,AL,Red Sox,AL
571,2016,05,16,05/16/2016,05:10 PM,Reds,NL,Indians,AL
572,2016,05,16,05/16/2016,06:05 PM,Marlins,NL,Phillies,NL
573,2016,05,16,05/16/2016,06:05 PM,Braves,NL,Pirates,NL
574,2016,05,16,05/16/2016,06:05 PM,Red Sox,AL,Royals,AL
575,2016,05,16,05/16/2016,06:07 PM,Rays,AL,Blue Jays,AL
576,2016,05,16,05/16/2016,06:10 PM,Twins,AL,Tigers,AL
577,2016,05,16,05/16/2016,08:40 PM,Yankees,AL,Diamondbacks,NL
578,2016,05,16,05/16/2016,09:05 PM,Rangers,AL,Athletics,AL
579,2016,05,16,05/16/2016,09:10 PM,Angels,AL,Dodgers,NL
580,2016,05,17,05/17/2016,05:10 PM,Reds,NL,Indians,AL
581,2016,05,17,05/17/2016,06:05 PM,Mariners,AL,Orioles,AL
582,2016,05,17,05/17/2016,06:05 PM,Marlins,NL,Phillies,NL
583,2016,05,17,05/17/2016,06:05 PM,Braves,NL,Pirates,NL
584,2016,05,17,05/17/2016,06:07 PM,Rays,AL,Blue Jays,AL
585,2016,05,17,05/17/2016,06:10 PM,Nationals,NL,Mets,NL
586,2016,05,17,05/17/2016,06:10 PM,Twins,AL,Tigers,AL
587,2016,05,17,05/17/2016,07:10 PM,Cubs,NL,Brewers,NL
588,2016,05,17,05/17/2016,07:10 PM,Astros,AL,White Sox,AL
589,2016,05,17,05/17/2016,07:15 PM,Rockies,NL,Cardinals,NL
590,2016,05,17,05/17/2016,07:15 PM,Red Sox,AL,Royals,AL
591,2016,05,17,05/17/2016,08:40 PM,Yankees,AL,Diamondbacks,NL
592,2016,05,17,05/17/2016,09:05 PM,Rangers,AL,Athletics,AL
593,2016,05,17,05/17/2016,09:10 PM,Angels,AL,Dodgers,NL
594,2016,05,17,05/17/2016,09:10 PM,Giants,NL,Padres,NL
595,2016,05,18,05/18/2016,01:15 PM,Red Sox,AL,Royals,AL
596,2016,05,18,05/18/2016,02:35 PM,Rangers,AL,Athletics,AL
597,2016,05,18,05/18/2016,06:05 PM,Mariners,AL,Orioles,AL
598,2016,05,18,05/18/2016,06:05 PM,Braves,NL,Pirates,NL
599,2016,05,18,05/18/2016,06:07 PM,Rays,AL,Blue Jays,AL
600,2016,05,18,05/18/2016,06:10 PM,Nationals,NL,Mets,NL
601,2016,05,18,05/18/2016,06:10 PM,Indians,AL,Reds,NL
602,2016,05,18,05/18/2016,07:10 PM,Cubs,NL,Brewers,NL
603,2016,05,18,05/18/2016,07:10 PM,Astros,AL,White Sox,AL
604,2016,05,18,05/18/2016,07:15 PM,Rockies,NL,Cardinals,NL
605,2016,05,18,05/18/2016,08:40 PM,Yankees,AL,Diamondbacks,NL
606,2016,05,18,05/18/2016,09:05 PM,Dodgers,NL,Angels,AL
607,2016,05,18,05/18/2016,09:10 PM,Giants,NL,Padres,NL
608,2016,05,18,05/18/2016,12:05 PM,Marlins,NL,Phillies,NL
609,2016,05,18,05/18/2016,12:10 PM,Twins,AL,Tigers,AL
610,2016,05,19,05/19/2016,06:05 PM,Braves,NL,Pirates,NL
611,2016,05,19,05/19/2016,06:10 PM,Nationals,NL,Mets,NL
612,2016,05,19,05/19/2016,06:10 PM,Indians,AL,Reds,NL
613,2016,05,19,05/19/2016,06:15 PM,Rockies,NL,Cardinals,NL
614,2016,05,19,05/19/2016,07:10 PM,Blue Jays,AL,Twins,AL
615,2016,05,19,05/19/2016,07:10 PM,Astros,AL,White Sox,AL
616,2016,05,19,05/19/2016,08:10 PM,Giants,NL,Padres,NL
617,2016,05,19,05/19/2016,09:05 PM,Dodgers,NL,Angels,AL
618,2016,05,19,05/19/2016,09:05 PM,Yankees,AL,Athletics,AL
619,2016,05,19,05/19/2016,11:35 AM,Mariners,AL,Orioles,AL
620,2016,05,19,05/19/2016,12:40 PM,Cubs,NL,Brewers,NL
621,2016,05,20,05/20/2016,06:05 PM,Braves,NL,Phillies,NL
622,2016,05,20,05/20/2016,06:05 PM,Rockies,NL,Pirates,NL
623,2016,05,20,05/20/2016,06:10 PM,Nationals,NL,Marlins,NL
624,2016,05,20,05/20/2016,06:10 PM,Brewers,NL,Mets,NL
625,2016,05,20,05/20/2016,06:10 PM,Indians,AL,Red Sox,AL
626,2016,05,20,05/20/2016,06:10 PM,Mariners,AL,Reds,NL
627,2016,05,20,05/20/2016,06:10 PM,Rays,AL,Tigers,AL
628,2016,05,20,05/20/2016,07:10 PM,Rangers,AL,Astros,AL
629,2016,05,20,05/20/2016,07:10 PM,Blue Jays,AL,Twins,AL
630,2016,05,20,05/20/2016,07:10 PM,Royals,AL,White Sox,AL
631,2016,05,20,05/20/2016,07:15 PM,Diamondbacks,NL,Cardinals,NL
632,2016,05,20,05/20/2016,08:35 PM,Yankees,AL,Athletics,AL
633,2016,05,20,05/20/2016,09:05 PM,Orioles,AL,Angels,AL
634,2016,05,20,05/20/2016,09:15 PM,Cubs,NL,Giants,NL
635,2016,05,20,05/20/2016,09:40 PM,Dodgers,NL,Padres,NL
636,2016,05,21,05/21/2016,01:10 PM,Blue Jays,AL,Twins,AL
637,2016,05,21,05/21/2016,01:10 PM,Royals,AL,White Sox,AL
638,2016,05,21,05/21/2016,01:15 PM,Diamondbacks,NL,Cardinals,NL
639,2016,05,21,05/21/2016,02:05 PM,Braves,NL,Phillies,NL
640,2016,05,21,05/21/2016,03:05 PM,Yankees,AL,Athletics,AL
641,2016,05,21,05/21/2016,03:05 PM,Rockies,NL,Pirates,NL
642,2016,05,21,05/21/2016,03:05 PM,Indians,AL,Red Sox,AL
643,2016,05,21,05/21/2016,03:10 PM,Brewers,NL,Mets,NL
644,2016,05,21,05/21/2016,03:10 PM,Mariners,AL,Reds,NL
645,2016,05,21,05/21/2016,03:10 PM,Rays,AL,Tigers,AL
646,2016,05,21,05/21/2016,06:15 PM,Rangers,AL,Astros,AL
647,2016,05,21,05/21/2016,06:15 PM,Cubs,NL,Giants,NL
648,2016,05,21,05/21/2016,06:15 PM,Nationals,NL,Marlins,NL
649,2016,05,21,05/21/2016,09:05 PM,Orioles,AL,Angels,AL
650,2016,05,21,05/21/2016,09:10 PM,Dodgers,NL,Padres,NL
651,2016,05,22,05/22/2016,01:10 PM,Rangers,AL,Astros,AL
652,2016,05,22,05/22/2016,01:10 PM,Blue Jays,AL,Twins,AL
653,2016,05,22,05/22/2016,01:10 PM,Royals,AL,White Sox,AL
654,2016,05,22,05/22/2016,01:15 PM,Diamondbacks,NL,Cardinals,NL
655,2016,05,22,05/22/2016,02:35 PM,Orioles,AL,Angels,AL
656,2016,05,22,05/22/2016,03:05 PM,Yankees,AL,Athletics,AL
657,2016,05,22,05/22/2016,03:40 PM,Dodgers,NL,Padres,NL
658,2016,05,22,05/22/2016,07:05 PM,Cubs,NL,Giants,NL
659,2016,05,22,05/22/2016,12:08 PM,Rays,AL,Tigers,AL
660,2016,05,22,05/22/2016,12:10 PM,Nationals,NL,Marlins,NL
661,2016,05,22,05/22/2016,12:10 PM,Brewers,NL,Mets,NL
662,2016,05,22,05/22/2016,12:10 PM,Mariners,AL,Reds,NL
663,2016,05,22,05/22/2016,12:35 PM,Braves,NL,Phillies,NL
664,2016,05,22,05/22/2016,12:35 PM,Rockies,NL,Pirates,NL
665,2016,05,22,05/22/2016,12:35 PM,Indians,AL,Red Sox,AL
666,2016,05,23,05/23/2016,06:05 PM,Mets,NL,Nationals,NL
667,2016,05,23,05/23/2016,06:10 PM,Rays,AL,Marlins,NL
668,2016,05,23,05/23/2016,06:10 PM,Phillies,NL,Tigers,AL
669,2016,05,23,05/23/2016,07:05 PM,Angels,AL,Rangers,AL
670,2016,05,23,05/23/2016,07:10 PM,Royals,AL,Twins,AL
671,2016,05,23,05/23/2016,07:10 PM,Indians,AL,White Sox,AL
672,2016,05,23,05/23/2016,07:15 PM,Cubs,NL,Cardinals,NL
673,2016,05,23,05/23/2016,09:10 PM,Reds,NL,Dodgers,NL
674,2016,05,23,05/23/2016,09:10 PM,Athletics,AL,Mariners,AL
675,2016,05,23,05/23/2016,09:15 PM,Padres,NL,Giants,NL
676,2016,05,24,05/24/2016,06:05 PM,Mets,NL,Nationals,NL
677,2016,05,24,05/24/2016,06:05 PM,Diamondbacks,NL,Pirates,NL
678,2016,05,24,05/24/2016,06:05 PM,Blue Jays,AL,Yankees,AL
679,2016,05,24,05/24/2016,06:10 PM,Brewers,NL,Braves,NL
680,2016,05,24,05/24/2016,06:10 PM,Cubs,NL,Cardinals,NL
681,2016,05,24,05/24/2016,06:10 PM,Rockies,NL,Red Sox,AL
682,2016,05,24,05/24/2016,06:10 PM,Phillies,NL,Tigers,AL
683,2016,05,24,05/24/2016,07:05 PM,Angels,AL,Rangers,AL
684,2016,05,24,05/24/2016,07:10 PM,Orioles,AL,Astros,AL
685,2016,05,24,05/24/2016,07:10 PM,Royals,AL,Twins,AL
686,2016,05,24,05/24/2016,07:10 PM,Indians,AL,White Sox,AL
687,2016,05,24,05/24/2016,09:10 PM,Reds,NL,Dodgers,NL
688,2016,05,24,05/24/2016,09:10 PM,Athletics,AL,Mariners,AL
689,2016,05,24,05/24/2016,09:15 PM,Padres,NL,Giants,NL
690,2016,05,24,05/24/2016,11:10 AM,Rays,AL,Marlins,NL
691,2016,05,25,05/25/2016,01:05 PM,Angels,AL,Rangers,AL
692,2016,05,25,05/25/2016,01:10 PM,Indians,AL,White Sox,AL
693,2016,05,25,05/25/2016,02:45 PM,Padres,NL,Giants,NL
694,2016,05,25,05/25/2016,06:05 PM,Diamondbacks,NL,Pirates,NL
695,2016,05,25,05/25/2016,06:05 PM,Blue Jays,AL,Yankees,AL
696,2016,05,25,05/25/2016,06:10 PM,Brewers,NL,Braves,NL
697,2016,05,25,05/25/2016,06:10 PM,Marlins,NL,Rays,AL
698,2016,05,25,05/25/2016,06:10 PM,Rockies,NL,Red Sox,AL
699,2016,05,25,05/25/2016,07:10 PM,Orioles,AL,Astros,AL
700,2016,05,25,05/25/2016,09:10 PM,Reds,NL,Dodgers,NL
701,2016,05,25,05/25/2016,09:10 PM,Athletics,AL,Mariners,AL
702,2016,05,25,05/25/2016,12:05 PM,Mets,NL,Nationals,NL
703,2016,05,25,05/25/2016,12:10 PM,Phillies,NL,Tigers,AL
704,2016,05,25,05/25/2016,12:10 PM,Royals,AL,Twins,AL
705,2016,05,25,05/25/2016,12:45 PM,Cubs,NL,Cardinals,NL
